EVENT_ID_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,DISORDER_TYPE,EVENT_TYPE,SUB_EVENT_TYPE,ACTOR1,ASSOC_ACTOR_1,INTER1,ACTOR2,ASSOC_ACTOR_2,INTER2,INTERACTION,CIVILIAN_TARGETING,ISO,REGION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,SOURCE_SCALE,NOTES,FATALITIES,TAGS,TIMESTAMP
CEN48221,03-June-2021,2021,2.0,Strategic developments,Strategic developments,Non-violent transfer of territory,Military Forces of the Central African Republic (2016-),Wagner Group,1.0,,,0,10.0,,140.0,Middle Africa,Central African Republic,Haute-Kotto,Bria,Samba-Boungou,Aigbando 1,6.888,21.767,1.0,Corbeau News,National,"Around 3 June 2021, national military forces, supported by their Russian allies from Wagner group, conquered the village of Aigbando 1 (Samba-Boungou, Bria), without engaging in any violence or firefighting. They remained in the village for more than three days, and then moved.",0.0,,1633455252.0
CEN48264,03-June-2021,2021,2.0,Political violence,Violence against civilians,Attack,Wagner Group,,8.0,Civilians (Central African Republic),Police Forces of the Central African Republic (2016-),7,78.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Haute-Kotto,Bria,Samba-Boungou,Bria,6.537,21.991,1.0,Corbeau News,National,"Around 3 June 2021, Russian and Syrian mercenaries from Wagner group abducted and tortured a police officer for not approving military directives from mercenaries in Bria (Samba-Boungou, Haute-Kotto). The victim was seriously injured, and then released.",0.0,,1633455252.0
CEN48216,02-June-2021,2021,1.0,Political violence,Violence against civilians,Attack,Wagner Group,,8.0,Civilians (Central African Republic),,7,78.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Ouham-Pende,Bocaranga,Bocaranga,Bocaranga,6.983,15.646,1.0,Corbeau News,National,"On 2 June 2021, Russian and Syrian mercenaries from Wagner group shot dead and looted a civilian who was driving a motorcycle in Bocaranga (Ouham-Pende), for unknown reasons.",1.0,,1633455253.0
CEN48212,31-May-2021,2021,1.0,Strategic developments,Strategic developments,Change to group/activity,Military Forces of Chad (2021-),,8.0,,,0,80.0,,140.0,Middle Africa,Central African Republic,Ouham-Pende,Ngaoundaye,Lim,Bang,7.486,15.542,2.0,Corbeau News,National,"Movement of forces: On 31 May 2021, military forces of Chad crossed the CAR border carrying dozen heavly armed vehicles, supported by the air force, and arrived in Ngaoundaye area (Ouham-Pende) (location coded as Bang). This was a reprisal operation against the CAR military forces and their Wagner group allies.",0.0,,1623100970.0
CEN48209,30-May-2021,2021,1.0,Political violence,Battles,Armed clash,Wagner Group,Military Forces of the Central African Republic (2016-),8.0,Military Forces of Chad (2021-),,8,88.0,,140.0,Middle Africa,Central African Republic,Ouham-Pende,Ngaoundaye,Lim,Bang,7.486,15.542,1.0,Corbeau News,National,"On 30 May 2021, Russian mercenaries of Wagner group and military forces clashed with the Chadian military forces in Bang (Lim, Ngaoundaye). Five fatalities were reported among the Chadian military forces.",5.0,,1633455253.0
CEN48205,28-May-2021,2021,1.0,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Central African Republic),,3.0,Military Forces of the Central African Republic (2016-),Police Forces of the Central African Republic (2016-); Wagner Group,1,13.0,,140.0,Middle Africa,Central African Republic,Nana-Mambere,Baboua,Baboua,Bondiba,5.535,14.795,1.0,Corbeau News,National,"On 28 May 2021, a landmine placed by an unidentified armed group exploded, destroying a vehicle carrying Russian mercenaries of Wagner group, police forces and military forces, in Bondiba (Baboua, Nana-Mambere). Five fatalities (three Wagner mercenaries and two policemen) and four serious injuries were reported. There are suspicions that CPC rebels were responsible.",5.0,,1633455253.0
CEN48208,28-May-2021,2021,1.0,Strategic developments,Strategic developments,Looting/property destruction,Wagner Group,,8.0,Civilians (Central African Republic),Labor Group (Central African Republic),7,78.0,,140.0,Middle Africa,Central African Republic,Ouham-Pende,Koui,Koui,Koui,6.952,15.453,1.0,Corbeau News,National,"Looting: On 28 May 2021, Russian and Syrian mercenaries of Wagner group looted small businesses, shops and individuals in Koui (Ouham-Pende). No fatalities or injuiries reported.",0.0,,1633455253.0
CEN48207,27-May-2021,2021,1.0,Political violence,Battles,Armed clash,Military Forces of the Central African Republic (2016-),Wagner Group,1.0,CPC: Coalition of Patriots for Change,"RRR: Return, Reclamation and Rehabilitation",3,13.0,,140.0,Middle Africa,Central African Republic,Ouham-Pende,Koui,Koui,Bouyay-Yade,6.883,15.497,1.0,Corbeau News; aBangui,National,"On 27 May 2021, 3Rs rebels from CPC clashed with national military forces, supported by their Russian allies from Wagner group, in Bouyay-Yade (Koui, Ouham-Pende). No fatalities or injuries reported.",0.0,,1633455252.0
CEN48202,26-May-2021,2021,1.0,Political violence,Battles,Armed clash,Wagner Group,,8.0,CPC: Coalition of Patriots for Change,,3,38.0,,140.0,Middle Africa,Central African Republic,Haute-Kotto,Ouadda,Ouadda,Boungou 1,7.969,22.051,1.0,Corbeau News,National,"On 26 May 2021, Russian and Syrian mercenaries of Wagner group clashed with CPC rebels in Boungou 1 (Ouadda, Haute-Kotto). Three fatalities among rebels are reported.",3.0,,1633455252.0
CEN48200,23-May-2021,2021,1.0,Political violence,Violence against civilians,Attack,Wagner Group,,8.0,Civilians (Central African Republic),Military Forces of the Central African Republic (2016-),7,78.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Haute-Kotto,Bria,Samba-Boungou,Bria,6.537,21.991,1.0,Corbeau News,National,"On 23 May 2021, Russian and Syrian mercenaries of Wagner group beat and seriously injured a national military officer, who was off-duty, in Bria (Samba-Boungou, Haute-Kotto). One serious injury but no fatalities are reported.",0.0,,1633455252.0
CEN48198,20-May-2021,2021,1.0,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Central African Republic),,3.0,Civilians (Central African Republic),Muslim Group (Central African Republic); Farmers (Central African Republic),7,37.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Ouham,Batangafo,Batangafo,Batangafo,7.301,18.285,1.0,Corbeau News,National,"On 20 May 2021, an unidentified armed group attacked and killed a Muslim farm owner at the entrance of the city of Batangafo (Ouham). Some sources say the armed group were national military officers and Russian mercenaries (Wagner Group) in plain clothes, that killed the victim in order to fuel the conflict between Christians and Muslims. One fatality is reported.",1.0,,1648493877.0
CEN48193,19-May-2021,2021,1.0,Political violence,Battles,Armed clash,Military Forces of the Central African Republic (2016-),Wagner Group; Military Forces of Rwanda (1994-) Special Forces,1.0,CPC: Coalition of Patriots for Change,,3,13.0,,140.0,Middle Africa,Central African Republic,Ouham-Pende,Paoua,Mia-Pende,Bemal,7.581,16.611,1.0,Corbeau News,National,"On 19 May 2021, national military forces, together with Wagner group and Rwandan allies, clashed with CPC militants in Bemal (Mia-Pende, Paoua). 2 fatalities and five injuries were reported among military forces and civilians, as well as several fatalities among CPC (coded as 3). Fatalities split across three days of fighting.",1.0,,1633455253.0
CEN48190,18-May-2021,2021,1.0,Political violence,Violence against civilians,Attack,Wagner Group,,8.0,Civilians (Central African Republic),,7,78.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Haute-Kotto,Bria,Samba-Boungou,Bria,6.537,21.991,1.0,Corbeau News,National,"On 18 May 2021, Russian Wagner group mercenaries shot to death a man that had tried to react against the theft in Bria (Samba-Boungou, Haute-Kotto), after stealing value materials from his house. One injury was reported among mercenaries.",1.0,,1633455252.0
CEN48189,18-May-2021,2021,1.0,Political violence,Battles,Armed clash,Military Forces of the Central African Republic (2016-),Wagner Group; Military Forces of Rwanda (1994-) Special Forces,1.0,CPC: Coalition of Patriots for Change,,3,13.0,,140.0,Middle Africa,Central African Republic,Ouham-Pende,Paoua,Mia-Pende,Bemal,7.581,16.611,1.0,Corbeau News,National,"On 18 May 2021, national military forces, together with Wagner group and Rwandan allies, clashed with CPC militants in Bemal (Mia-Pende, Paoua). 2 fatalities and five injuries were reported among military forces and civilians, as well as several fatalities among CPC (coded as 3). Fatalities split across three days of fighting.",2.0,,1633455253.0
CEN48184,17-May-2021,2021,1.0,Political violence,Battles,Armed clash,Military Forces of the Central African Republic (2016-),Wagner Group; Military Forces of Rwanda (1994-) Special Forces,1.0,CPC: Coalition of Patriots for Change,,3,13.0,,140.0,Middle Africa,Central African Republic,Ouham-Pende,Paoua,Mia-Pende,Bemal,7.581,16.611,1.0,Corbeau News,National,"On 17 May 2021, national military forces, together with Wagner group and Rwandan allies, clashed with CPC militants in Bemal (Mia-Pende, Paoua). 2 fatalities and five injuries were reported among military forces and civilians, as well as several fatalities among CPC (coded as 3). Fatalities split across three days of fighting.",2.0,,1633455253.0
CEN48182,16-May-2021,2021,1.0,Political violence,Battles,Armed clash,CPC: Coalition of Patriots for Change,UPC: Union for Peace in the Central African Republic,3.0,Wagner Group,,8,38.0,,140.0,Middle Africa,Central African Republic,Ouaka,Bambari,Haute Baidou,Groupement Boyo,5.724,21.488,1.0,Corbeau News,National,"On 16 May 2021, UPC faction of CPC militants clashed with Russian and Syrian mercenaries of Wagner Group in the Groupement Boyo (Haute Baidou, Bambari). Around 20 fatalities are reported including civilians, and split over two events.",10.0,,1633455253.0
CEN48181,15-May-2021,2021,1.0,Political violence,Battles,Armed clash,CPC: Coalition of Patriots for Change,UPC: Union for Peace in the Central African Republic,3.0,Wagner Group,,8,38.0,,140.0,Middle Africa,Central African Republic,Ouaka,Bambari,Haute Baidou,Groupement Boyo,5.724,21.488,1.0,Corbeau News,National,"On 15 May 2021, UPC faction of CPC militants clashed with Russian and Syrian mercenaries of Wagner Group in the Groupement Boyo (Haute Baidou, Bambari). Around 20 fatalities were reported, including civilians, and split over two events.",10.0,,1633455253.0
CEN48180,14-May-2021,2021,1.0,Political violence,Violence against civilians,Attack,Wagner Group,,8.0,Civilians (Central African Republic),Women (Central African Republic),7,78.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Haute-Kotto,Bria,Samba-Boungou,Bria,6.537,21.991,1.0,Corbeau News,National,"On 14 May 2021, Russian and Syrian mercenaries of the Wagner Group, attempting to kidnap two women, beat and set their paternal uncle on fire in Bria (Samba-Boungou, Haute-Kotto). The victim was seriously injured, but no fatalities are reported.",0.0,,1633455252.0
CEN48173,11-May-2021,2021,1.0,Political violence,Battles,Armed clash,Military Forces of the Central African Republic (2016-),Wagner Group,1.0,Unidentified Armed Group (Chad),,3,13.0,,140.0,Middle Africa,Central African Republic,Ouham,Batangafo,Batangafo,Batangafo,7.301,18.285,1.0,aBangui,National,"On 11 May 2021, national military forces supported by Russian mercenaries from Wagner group clashed with an unidentified militant group in Batangafo (Ouham). Once the clash ended, Chadian ID documents were recovered from militants. No report on fatalities.",0.0,,1633455252.0
CEN48169,10-May-2021,2021,1.0,Strategic developments,Strategic developments,Non-violent transfer of territory,Military Forces of the Central African Republic (2016-),MINUSCA: United Nations Multidimensional Integrated Stabilization Mission in the Central African Republic (2014-); Wagner Group,1.0,CPC: Coalition of Patriots for Change,UPC: Union for Peace in the Central African Republic,3,13.0,,140.0,Middle Africa,Central African Republic,Basse-Kotto,Kembe,Kembe,Kembe,4.614,21.89,1.0,Twitter; Oubangui Medias,New media-National,"Non-violent transfer of territory: On 10 May 2021, military forces supported by Wagner group and Rwandan MINUSCA forces regained Kembe town (Basse-Kotto) from the UPC faction of CPC. No clashes, injuries or fatalities were reported.",0.0,,1633455252.0
CEN48170,10-May-2021,2021,1.0,Strategic developments,Strategic developments,Non-violent transfer of territory,Military Forces of the Central African Republic (2016-),MINUSCA: United Nations Multidimensional Integrated Stabilization Mission in the Central African Republic (2014-); Wagner Group,1.0,CPC: Coalition of Patriots for Change,UPC: Union for Peace in the Central African Republic,3,13.0,,140.0,Middle Africa,Central African Republic,Mbomou,Gambo,Gambo,Pombolo,4.68,22.002,1.0,Twitter; Oubangui Medias,New media-National,"Non-violent transfer of territory: On 10 May 2021, military forces supported by Wagner group and Rwandan MINUSCA forces regained control of Pombolo village (Gambo, Mbomou) from the UPC faction of CPC. No clashes, injuries or fatalities were reported.",0.0,,1633455252.0
CEN48166,08-May-2021,2021,1.0,Political violence,Violence against civilians,Attack,Wagner Group,,8.0,Civilians (Central African Republic),Muslim Group (Central African Republic),7,78.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Nana-Grebizi,Kaga-Bandoro,Kaga-Bandoro,Kaga-Bandoro,6.99,19.192,1.0,Corbeau News,National,"On 8 May 2021, Wagner group, consisting of Russian and Syrian mercenaries, kidnapped and killed a civilian in Kaga-Bandoro (Nana-Grebizi). The victim was Muslim, and population accuses to be frequently attacked because of their religion.",1.0,,1633455252.0
CEN48165,08-May-2021,2021,1.0,Political violence,Battles,Armed clash,Military Forces of the Central African Republic (2016-),Wagner Group,1.0,CPC: Coalition of Patriots for Change,"RRR: Return, Reclamation and Rehabilitation",3,13.0,,140.0,Middle Africa,Central African Republic,Nana-Mambere,Baboua,Baboua,Baboua,5.798,14.828,1.0,Corbeau News,National,"On 8 May 2021, the 3R faction of the CPC clashed with military forces supported by Wagner group in Baboua (Nana-Mambere). Many civilians were injured during the clash, whilst fatalities were unreported.",0.0,,1633455253.0
CEN48159,07-May-2021,2021,2.0,Strategic developments,Strategic developments,Non-violent transfer of territory,Military Forces of the Central African Republic (2016-),MINUSCA: United Nations Multidimensional Integrated Stabilization Mission in the Central African Republic (2014-); Wagner Group,1.0,CPC: Coalition of Patriots for Change,,3,13.0,,140.0,Middle Africa,Central African Republic,Basse-Kotto,Kembe,Kembe,Dimbi,4.625,21.72,1.0,Corbeau News,National,"Around 7 May 2021 (as reported), FACA forces, supported by MINUSCA and Wagner Group fighters, regained control over Dimbi (Kembe, Basse-Kotto) from CPC rebels. No confrontation was reported.",0.0,,1633455252.0
CEN48161,07-May-2021,2021,2.0,Strategic developments,Strategic developments,Non-violent transfer of territory,Military Forces of the Central African Republic (2016-),MINUSCA: United Nations Multidimensional Integrated Stabilization Mission in the Central African Republic (2014-); Wagner Group,1.0,CPC: Coalition of Patriots for Change,,3,13.0,,140.0,Middle Africa,Central African Republic,Basse-Kotto,Kembe,Kembe,Kembe,4.614,21.89,1.0,Corbeau News,National,"Around 7 May 2021 (as reported), FACA forces, supported by MINUSCA and Wagner Group fighters, regained control over Kembe (Kembe, Basse-Kotto) from CPC rebels. No confrontation was reported.",0.0,,1633455252.0
CEN48160,07-May-2021,2021,2.0,Strategic developments,Strategic developments,Non-violent transfer of territory,Military Forces of the Central African Republic (2016-),MINUSCA: United Nations Multidimensional Integrated Stabilization Mission in the Central African Republic (2014-); Wagner Group,1.0,CPC: Coalition of Patriots for Change,,3,13.0,,140.0,Middle Africa,Central African Republic,Mbomou,Gambo,Gambo,Gambo,4.649,22.263,1.0,Corbeau News,National,"Around 7 May 2021 (as reported), FACA forces, supported by MINUSCA and Wagner Group fighters, regained control over Gambo (Gambo, Mbomou) from CPC rebels. No confrontation was reported.",0.0,,1633455253.0
CEN48162,07-May-2021,2021,2.0,Strategic developments,Strategic developments,Non-violent transfer of territory,Military Forces of the Central African Republic (2016-),MINUSCA: United Nations Multidimensional Integrated Stabilization Mission in the Central African Republic (2014-); Wagner Group,1.0,CPC: Coalition of Patriots for Change,,3,13.0,,140.0,Middle Africa,Central African Republic,Mbomou,Gambo,Gambo,Pombolo,4.68,22.002,1.0,Corbeau News,National,"Around 7 May 2021 (as reported), FACA forces, supported by MINUSCA and Wagner Group fighters, regained control over Pombolo (Gambo, Mbomou) from CPC rebels. No confrontation was reported.",0.0,,1633455253.0
CEN48163,06-May-2021,2021,1.0,Political violence,Violence against civilians,Abduction/forced disappearance,Wagner Group,,8.0,Civilians (Central African Republic),,7,78.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Nana-Grebizi,Kaga-Bandoro,Kaga-Bandoro,Kaga-Bandoro,6.99,19.192,1.0,Corbeau News,National,"On 6 May 2021, Wagner Group, composed of Russian and Syrian mercenaries, kidnapped 5 civilians in Kaga-Bandoro (Nana-Grebizi). No fatalities are reported.",0.0,,1633455252.0
CEN48428,06-May-2021,2021,2.0,Political violence,Violence against civilians,Attack,Wagner Group,,8.0,Civilians (Central African Republic),Muslim Group (Central African Republic),7,78.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Nana-Grebizi,Kaga-Bandoro,Kaga-Bandoro,Kaga-Bandoro,6.99,19.192,1.0,UN OHCHR,Other,"Around 6 May 2021, Russian mercenaries from Wagner group abducted a Muslim man in Kaga-Bandoro (Nana-Grebizi). The man was found dead a day later.",1.0,,1633455253.0
CEN48156,05-May-2021,2021,1.0,Political violence,Battles,Government regains territory,Military Forces of the Central African Republic (2016-),MINUSCA: United Nations Multidimensional Integrated Stabilization Mission in the Central African Republic (2014-); Wagner Group,1.0,CPC: Coalition of Patriots for Change,"RRR: Return, Reclamation and Rehabilitation",3,13.0,,140.0,Middle Africa,Central African Republic,Nana-Mambere,Abba,Abba,Abba,5.325,15.18,1.0,aBangui; Corbeau News,National,"On 5 May 2021, FACA forces, supported by MINUSCA and Wagner Group fighters, clashed with members of the RRR, part of the CPC rebels, in Abba (Abba, Nana-Mambere). The governmental forces regained control over the city. 1 civilian was killed and 3 were injured.",1.0,,1633455252.0
CEN48158,05-May-2021,2021,2.0,Political violence,Violence against civilians,Attack,Military Forces of the Central African Republic (2016-),Wagner Group,1.0,Civilians (Central African Republic),Prisoners (Central African Republic); Former Anti-Balaka; CPC: Coalition of Patriots for Change,7,17.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Ouham,Markounda,Nana Markounda,Sido,7.335,16.997,1.0,Corbeau News,National,"Around 5 May 2021 (as reported), a CPC member and former anti-balaka chief was tortured and killed by FACA forces and Wagner Group members, and his body found in Sido (Markounda, Ouham). The man was arrested on 4 May.",1.0,,1633455253.0
CEN48155,04-May-2021,2021,1.0,Strategic developments,Strategic developments,Non-violent transfer of territory,Military Forces of the Central African Republic (2016-),Wagner Group,1.0,UPC: Union for Peace in the Central African Republic,,3,13.0,,140.0,Middle Africa,Central African Republic,Basse-Kotto,Mobaye,Mobaye,Mobaye,4.32,21.176,1.0,Reseau des Journalistes pour les Droits de l'Homme; Corbeau News,National,"On 4 May 2021, FACA forces, supported by Wagner group members, regained control over Mobaye (Mobaye, Basse-Kotto) from UPC rebels. No confrontation was reported.",0.0,,1633455252.0
CEN48153,02-May-2021,2021,1.0,Strategic developments,Strategic developments,Looting/property destruction,Wagner Group,,8.0,Civilians (Central African Republic),Labor Group (Central African Republic),7,78.0,,140.0,Middle Africa,Central African Republic,Basse-Kotto,Alindao,Alindao,Alindao,5.042,21.215,2.0,Corbeau News,National,"Property destruction: On 2 May 2021, Wagner group members destroyed several houses in the Alindao sub-prefecture (Basse-Kotto) [coded Alindao] before leaving the region. The group also looted and cut telephone lines of a communications company.",0.0,,1633455252.0
CEN48150,30-April-2021,2021,1.0,Political violence,Violence against civilians,Attack,Wagner Group,,8.0,Civilians (Central African Republic),,7,78.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Basse-Kotto,Alindao,Guiligui,Pavika,4.91,21.334,2.0,Corbeau News,National,"On 30 April 2021, a man was killed by Wagner Group members around Pavika (Alindao, Basse-Kotto) as the group was leaving the village after responding an UPC invasion (no clash was reported).",1.0,,1633455252.0
CEN48149,29-April-2021,2021,1.0,Political violence,Battles,Armed clash,Wagner Group,,8.0,"RRR: Return, Reclamation and Rehabilitation",,3,38.0,,140.0,Middle Africa,Central African Republic,Nana-Mambere,Bouar,Niem-Yelewa,Yelewa,6.421,15.268,2.0,Corbeau News; aBangui,National,"On 29 April 2021, Wagner Group members clashed with RRR fighters 4km from Yelewa (Bouar, Nana-Mambere). Reports indicated that several people were wounded.",0.0,,1633455252.0
CEN48146,25-April-2021,2021,1.0,Strategic developments,Strategic developments,Non-violent transfer of territory,Wagner Group,,8.0,CPC: Coalition of Patriots for Change,,3,38.0,,140.0,Middle Africa,Central African Republic,Mbomou,Bakouma,Bakouma,Nzako,6.138,22.864,1.0,Corbeau News; aBangui,National,"On 25 April 2021, Wagner Group fighters regained control over Nzako (Bakouma, Mbomou) from CPC rebels. CPC members left the city 3 days prior.",0.0,,1633455252.0
CEN48145,25-April-2021,2021,1.0,Political violence,Violence against civilians,Attack,Wagner Group,,8.0,Civilians (Central African Republic),FPRC: Popular Front for the Renaissance of Central Africa; Prisoners (Central African Republic),7,78.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Ouham,Bossangoa,Bossangoa,Bornou,6.504,17.456,1.0,Corbeau News,National,"On 25 April 2021, Wagner Group members publicly tortured a FPRC member (condition not reported) in Bornou (Bossangoa, Ouham) after arresting him, another FPRC member and 2 diamond collectors. The group also looted the region.",0.0,,1633455253.0
CEN48144,24-April-2021,2021,2.0,Political violence,Battles,Non-state actor overtakes territory,Wagner Group,,8.0,CPC: Coalition of Patriots for Change,,3,38.0,,140.0,Middle Africa,Central African Republic,Haute-Kotto,Yalinga,Yalinga,Yalinga,6.508,23.26,2.0,Corbeau News,National,"Around 24 April 2021 (as reported), Wagner Group fighters clashed with CPC members in the Yalinga sub-prefecture (Haute-Kotto), taking over control of the main city (Yalinga) and surroundings in an offensive that started on the previous day (coded separately). No report on fatalities.",0.0,,1633455252.0
CEN48142,23-April-2021,2021,2.0,Political violence,Battles,Armed clash,Wagner Group,,8.0,CPC: Coalition of Patriots for Change,,3,38.0,,140.0,Middle Africa,Central African Republic,Haute-Kotto,Yalinga,Yalinga,Yalinga,6.508,23.26,2.0,Corbeau News,National,"Around 23 April 2021 (as reported), Wagner Group fighters clashed with CPC members in the Yalinga sub-prefecture (Haute-Kotto). Clashes were registered until the following day, when the government ally took over the region (coded separately).",0.0,,1633455252.0
CEN48107,22-April-2021,2021,1.0,Political violence,Battles,Armed clash,Wagner Group,,8.0,CPC: Coalition of Patriots for Change,,3,38.0,,140.0,Middle Africa,Central African Republic,Haute-Kotto,Bria,Daba Nydou,Manzala,6.352,22.386,1.0,Corbeau News,National,"On 22 April 2021, members of the Wagner Group clashed with members of the CPC in Manzala (Bria, Haute-Kotto).",0.0,,1633455252.0
CEN48104,21-April-2021,2021,1.0,Political violence,Battles,Armed clash,Military Forces of the Central African Republic (2016-),MINUSCA: United Nations Multidimensional Integrated Stabilization Mission in the Central African Republic (2014-); Wagner Group,1.0,CPC: Coalition of Patriots for Change,,3,13.0,,140.0,Middle Africa,Central African Republic,Ouham,Kabo,Sido,Kabo,7.698,18.63,2.0,Reseau des Journalistes pour les Droits de l'Homme,National,"On 21 April 2021, FACA forces, supported by MINUSCA and Wagner Group fighters, clashed with CPC fighters in the village of Petit Sido, 26 km from Kabo (Kabo, Ouham). 40 CPC members were killed.",40.0,,1633455253.0
CEN48105,21-April-2021,2021,1.0,Strategic developments,Strategic developments,Non-violent transfer of territory,Military Forces of the Central African Republic (2016-),MINUSCA: United Nations Multidimensional Integrated Stabilization Mission in the Central African Republic (2014-); Wagner Group,1.0,CPC: Coalition of Patriots for Change,,3,13.0,,140.0,Middle Africa,Central African Republic,Ouham,Kabo,Sido,Moyenne Sido,8.215,18.711,1.0,Reseau des Journalistes pour les Droits de l'Homme,National,"On 21 April 2021, FACA forces, supported by MINUSCA and Wagner Group fighters, regained control over Moyenne Sido (Kabo, Ouham) from CPC rebels. No confrontation was reported.",0.0,,1633455253.0
CEN48103,20-April-2021,2021,1.0,Strategic developments,Strategic developments,Looting/property destruction,Wagner Group,,8.0,Civilians (Central African Republic),,7,78.0,,140.0,Middle Africa,Central African Republic,Haute-Kotto,Bria,Samba-Boungou,Bria,6.537,21.991,1.0,Corbeau News,National,"Looting: On 20 April 2021, members of the Wagner group looted the city of Bria (Bria, Haute-Kotto). Looting had also been registered on the previous day.",0.0,,1633455252.0
CEN48100,19-April-2021,2021,1.0,Political violence,Violence against civilians,Attack,Wagner Group,,8.0,Civilians (Central African Republic),,7,78.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Haute-Kotto,Bria,Samba-Boungou,Bria,6.537,21.991,1.0,aBangui; Corbeau News,National,"On 19 April 2021, Wagner Group fighters killed 3 people and looted vehicles and houses during operations in the city of Bria (Bria, Haute-Kotto).",3.0,,1633455252.0
CEN48101,19-April-2021,2021,2.0,Political violence,Battles,Government regains territory,Military Forces of the Central African Republic (2016-),MINUSCA: United Nations Multidimensional Integrated Stabilization Mission in the Central African Republic (2014-); Wagner Group,1.0,CPC: Coalition of Patriots for Change,,3,13.0,,140.0,Middle Africa,Central African Republic,Ouham,Markounda,Nana Markounda,Markounda,7.617,16.967,1.0,aBangui; Corbeau News; Reseau des Journalistes pour les Droits de l'Homme,National,"Around 19 April 2021 (as reported), FACA forces, supported by MINUSCA and Wagner Group fighters, regained control over Markounda (Markounda Ouham) from CPC rebels after an armed clash. No information on fatalities.",0.0,,1633455252.0
CEN48099,19-April-2021,2021,1.0,Political violence,Violence against civilians,Attack,Wagner Group,,8.0,Civilians (Central African Republic),Muslim Group (Central African Republic),7,78.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Ouham,Markounda,Nana Markounda,Bodjomo,7.418,17.137,2.0,Corbeau News,National,"On 19 April 2021, members of the Wagner group shot and killed the Markounda city imam between the villages of Boulo and Bodjomo (Markounda, Ouham). The victim was allegedly mistaken for a CPC member.",1.0,,1633455253.0
CEN48102,19-April-2021,2021,1.0,Strategic developments,Strategic developments,Looting/property destruction,Military Forces of the Central African Republic (2016-),MINUSCA: United Nations Multidimensional Integrated Stabilization Mission in the Central African Republic (2014-); Wagner Group,1.0,Civilians (Central African Republic),Muslim Group (Central African Republic),7,17.0,,140.0,Middle Africa,Central African Republic,Ouham,Markounda,Nana Markounda,Markounda,7.617,16.967,1.0,Corbeau News,National,"Looting: On 19 April 2021, FACA, MINUSCA and Wagner group members looted from Muslim civilians in Markounda (Markounda Ouham) after taking over the city (coded separately).",0.0,,1633455253.0
CEN48098,18-April-2021,2021,1.0,Strategic developments,Strategic developments,Non-violent transfer of territory,Military Forces of the Central African Republic (2016-),MINUSCA: United Nations Multidimensional Integrated Stabilization Mission in the Central African Republic (2014-); Wagner Group,1.0,CPC: Coalition of Patriots for Change,,3,13.0,,140.0,Middle Africa,Central African Republic,Haute-Kotto,Bria,Samba-Boungou,Bria,6.537,21.991,1.0,Reseau des Journalistes pour les Droits de l'Homme,National,"On 18 April 2021, FACA forces, supported by MINUSCA and Wagner Group fighters, regained control over Bria (Bria, Haute-Kotto) from CPC rebels. No confrontation was reported.",0.0,,1633455253.0
CEN48089,15-April-2021,2021,1.0,Political violence,Battles,Government regains territory,Military Forces of the Central African Republic (2016-),MINUSCA: United Nations Multidimensional Integrated Stabilization Mission in the Central African Republic (2014-); Wagner Group,1.0,CPC: Coalition of Patriots for Change,,3,13.0,,140.0,Middle Africa,Central African Republic,Ouham,Kabo,Sido,Kabo,7.698,18.63,1.0,Corbeau News,National,"On 15 April 2021, the Central African armed forces supported by MINUSCA and Wagner Group fighters retook control over the city of Kabo (Kabo, Ouham). Rebels retreated further north towards the border with Chad. It is unclear which rebel group was involved. No casualties were reported.",0.0,,1633455253.0
CEN49562,15-April-2021,2021,2.0,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Wagner Group,,8.0,Civilians (Central African Republic),Bria Communal Group (Central African Republic); Private Security Forces (Central African Republic),7,78.0,Civilian targeting,140.0,Middle Africa,Central African Republic,Haute-Kotto,Bria,Samba-Boungou,Bria,6.537,21.991,1.0,Twitter,New media,"Around 15 April 2021, the Sultan of Bria, his bodyguard and assistant died in a landmine explosion in Bria (Samba-Boungou, Bria, Haute-Kotto). The Wagner mercenaries had abducted the victims prior to the death (coded as a separate event) and claimed that they died in a landmine explosion.",3.0,,1696258811.0
